::1 - - [08/Sep/2019:12:57:01 +0530] "GET /phpmyadmin/db_structure.php?server=1&db=shivam&ajax_request=true&ajax_page_request=true&_nocache=1567927621296179939&token=V2K%40g%7FDwYr2%5C%5C*Q6 HTTP/1.1" 200 5201
127.0.0.1 - - [08/Sep/2019:13:51:53 +0530] "GET /home HTTP/1.1" 200 3514
127.0.0.1 - - [08/Sep/2019:13:51:53 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:13:51:54 +0530] "GET /home HTTP/1.1" 200 3514
127.0.0.1 - - [08/Sep/2019:13:51:54 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:13:52:57 +0530] "GET /home HTTP/1.1" 200 3514
127.0.0.1 - - [08/Sep/2019:13:52:58 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:13:52:59 +0530] "GET /home HTTP/1.1" 200 3514
127.0.0.1 - - [08/Sep/2019:13:52:59 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:13:53:14 +0530] "GET /logout HTTP/1.1" 405 343307
127.0.0.1 - - [08/Sep/2019:13:53:25 +0530] "GET /login HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:13:53:25 +0530] "GET /home HTTP/1.1" 200 3514
127.0.0.1 - - [08/Sep/2019:13:53:29 +0530] "GET / HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:13:53:29 +0530] "GET /home HTTP/1.1" 200 3514
127.0.0.1 - - [08/Sep/2019:13:55:37 +0530] "GET / HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:13:55:37 +0530] "GET /home HTTP/1.1" 200 3514
127.0.0.1 - - [08/Sep/2019:13:59:53 +0530] "GET /js/app.js HTTP/1.1" 200 290862
127.0.0.1 - - [08/Sep/2019:13:59:55 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:14:00:02 +0530] "GET /home HTTP/1.1" 200 3514
127.0.0.1 - - [08/Sep/2019:14:00:03 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:14:00:03 +0530] "GET /home HTTP/1.1" 200 3514
127.0.0.1 - - [08/Sep/2019:14:00:04 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:14:00:33 +0530] "GET /home HTTP/1.1" 200 3514
127.0.0.1 - - [08/Sep/2019:14:00:33 +0530] "GET /js/app.js HTTP/1.1" 200 290862
127.0.0.1 - - [08/Sep/2019:14:00:33 +0530] "GET /css/app.css HTTP/1.1" 200 114206
127.0.0.1 - - [08/Sep/2019:14:00:33 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:14:00:34 +0530] "GET /home HTTP/1.1" 200 3514
127.0.0.1 - - [08/Sep/2019:14:00:35 +0530] "GET /js/app.js HTTP/1.1" 200 290862
127.0.0.1 - - [08/Sep/2019:14:00:35 +0530] "GET /css/app.css HTTP/1.1" 200 114206
127.0.0.1 - - [08/Sep/2019:14:00:35 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:14:00:40 +0530] "POST /logout HTTP/1.1" 302 352
127.0.0.1 - - [08/Sep/2019:14:00:40 +0530] "GET / HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:14:00:41 +0530] "GET /home HTTP/1.1" 302 376
127.0.0.1 - - [08/Sep/2019:14:00:41 +0530] "GET /login HTTP/1.1" 200 4802
127.0.0.1 - - [08/Sep/2019:14:00:52 +0530] "POST /login HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:14:00:52 +0530] "GET /home HTTP/1.1" 200 3514
127.0.0.1 - - [08/Sep/2019:14:00:57 +0530] "POST /logout HTTP/1.1" 302 352
127.0.0.1 - - [08/Sep/2019:14:00:57 +0530] "GET / HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:14:00:58 +0530] "GET /home HTTP/1.1" 302 376
127.0.0.1 - - [08/Sep/2019:14:00:58 +0530] "GET /login HTTP/1.1" 200 4802
127.0.0.1 - - [08/Sep/2019:14:02:52 +0530] "GET /login HTTP/1.1" 200 4802
127.0.0.1 - - [08/Sep/2019:14:02:53 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:14:02:53 +0530] "GET /login HTTP/1.1" 200 4802
127.0.0.1 - - [08/Sep/2019:14:02:53 +0530] "GET /login HTTP/1.1" 200 4802
127.0.0.1 - - [08/Sep/2019:14:02:54 +0530] "GET /login HTTP/1.1" 200 4802
127.0.0.1 - - [08/Sep/2019:14:02:54 +0530] "GET /login HTTP/1.1" 200 4802
127.0.0.1 - - [08/Sep/2019:14:02:56 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:14:04:26 +0530] "GET /work HTTP/1.1" 404 1552
::1 - - [08/Sep/2019:14:12:09 +0530] "POST /phpmyadmin/index.php HTTP/1.1" 200 1510
127.0.0.1 - - [08/Sep/2019:14:12:22 +0530] "GET /login HTTP/1.1" 200 4802
127.0.0.1 - - [08/Sep/2019:14:14:32 +0530] "GET /login HTTP/1.1" 200 4736
127.0.0.1 - - [08/Sep/2019:14:14:32 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:14:14:33 +0530] "GET /login HTTP/1.1" 200 4736
127.0.0.1 - - [08/Sep/2019:14:14:33 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:14:14:33 +0530] "GET /login HTTP/1.1" 200 4736
127.0.0.1 - - [08/Sep/2019:14:14:33 +0530] "GET /login HTTP/1.1" 200 4736
127.0.0.1 - - [08/Sep/2019:14:14:34 +0530] "GET /login HTTP/1.1" 200 4736
127.0.0.1 - - [08/Sep/2019:14:14:34 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:14:14:34 +0530] "GET /login HTTP/1.1" 500 3116
127.0.0.1 - - [08/Sep/2019:14:16:03 +0530] "GET /login HTTP/1.1" 200 4797
127.0.0.1 - - [08/Sep/2019:14:17:04 +0530] "GET /login HTTP/1.1" 200 4860
127.0.0.1 - - [08/Sep/2019:14:17:05 +0530] "GET /css/app.css HTTP/1.1" 200 114206
127.0.0.1 - - [08/Sep/2019:14:17:05 +0530] "GET /js/app.js HTTP/1.1" 200 290862
127.0.0.1 - - [08/Sep/2019:14:17:05 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:16:34:44 +0530] "GET /login HTTP/1.1" 200 4797
127.0.0.1 - - [08/Sep/2019:16:35:08 +0530] "POST /login HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:16:35:12 +0530] "GET /home HTTP/1.1" 200 3509
127.0.0.1 - - [08/Sep/2019:16:35:28 +0530] "GET / HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:16:35:28 +0530] "GET /home HTTP/1.1" 200 3509
127.0.0.1 - - [08/Sep/2019:18:57:22 +0530] "GET / HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:18:57:27 +0530] "GET /home HTTP/1.1" 500 556756
127.0.0.1 - - [08/Sep/2019:19:02:19 +0530] "GET / HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:02:20 +0530] "GET /home HTTP/1.1" 302 376
127.0.0.1 - - [08/Sep/2019:19:02:20 +0530] "GET /login HTTP/1.1" 200 4797
127.0.0.1 - - [08/Sep/2019:19:02:37 +0530] "GET /register HTTP/1.1" 200 4856
127.0.0.1 - - [08/Sep/2019:19:02:58 +0530] "POST /register HTTP/1.1" 302 388
127.0.0.1 - - [08/Sep/2019:19:02:59 +0530] "GET /register HTTP/1.1" 200 5159
127.0.0.1 - - [08/Sep/2019:19:03:19 +0530] "POST /register HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:03:19 +0530] "GET /home HTTP/1.1" 200 3509
::1 - - [08/Sep/2019:19:03:27 +0530] "GET /phpmyadmin/db_structure.php?db=shivam&ajax_request=true&ajax_page_request=true&_nocache=1567949607249911393&token=5whTx%3ApYP%26WqsK%3EG HTTP/1.1" 200 5220
::1 - - [08/Sep/2019:19:03:33 +0530] "GET /phpmyadmin/db_export.php?db=shivam&ajax_request=true&ajax_page_request=true&_nocache=1567949613815486841&token=5whTx%3ApYP%26WqsK%3EG HTTP/1.1" 200 12949
::1 - - [08/Sep/2019:19:03:35 +0530] "GET /phpmyadmin/js/export.js?v=4.9.0.1 HTTP/1.1" 200 35062
::1 - - [08/Sep/2019:19:03:38 +0530] "POST /phpmyadmin/export.php HTTP/1.1" 200 3376
127.0.0.1 - - [08/Sep/2019:19:08:38 +0530] "GET /home HTTP/1.1" 200 3509
127.0.0.1 - - [08/Sep/2019:19:08:38 +0530] "GET /favicon.ico HTTP/1.1" 200 -
::1 - - [08/Sep/2019:19:08:39 +0530] "GET /phpmyadmin/export.php?ajax_request=true&check_time_out=true&_nocache=156794991906898420&token=5whTx%3ApYP%26WqsK%3EG HTTP/1.1" 200 1387
127.0.0.1 - - [08/Sep/2019:19:08:41 +0530] "GET /home HTTP/1.1" 200 3509
127.0.0.1 - - [08/Sep/2019:19:08:50 +0530] "POST /logout HTTP/1.1" 302 352
127.0.0.1 - - [08/Sep/2019:19:08:51 +0530] "GET / HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:08:51 +0530] "GET /home HTTP/1.1" 302 376
127.0.0.1 - - [08/Sep/2019:19:08:51 +0530] "GET /login HTTP/1.1" 200 4797
127.0.0.1 - - [08/Sep/2019:19:09:45 +0530] "POST /login HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:09:46 +0530] "GET /home HTTP/1.1" 500 589919
127.0.0.1 - - [08/Sep/2019:19:09:53 +0530] "GET /login HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:10:09 +0530] "GET /home HTTP/1.1" 500 589932
127.0.0.1 - - [08/Sep/2019:19:10:10 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:19:10:13 +0530] "GET /home HTTP/1.1" 500 589614
127.0.0.1 - - [08/Sep/2019:19:10:17 +0530] "GET /register HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:10:23 +0530] "GET /logout HTTP/1.1" 405 341689
127.0.0.1 - - [08/Sep/2019:19:10:30 +0530] "GET / HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:10:31 +0530] "GET /home HTTP/1.1" 500 589576
127.0.0.1 - - [08/Sep/2019:19:10:32 +0530] "GET /home HTTP/1.1" 500 589276
::1 - - [08/Sep/2019:19:10:48 +0530] "GET /phpmyadmin/db_export.php?db=shivam HTTP/1.1" 200 18667
::1 - - [08/Sep/2019:19:10:49 +0530] "GET /phpmyadmin/phpmyadmin.css.php?nocache=6134448264ltr&server=1 HTTP/1.1" 200 20812
::1 - - [08/Sep/2019:19:10:49 +0530] "POST /phpmyadmin/ajax.php HTTP/1.1" 200 1381
::1 - - [08/Sep/2019:19:10:50 +0530] "POST /phpmyadmin/navigation.php?ajax_request=1 HTTP/1.1" 200 2463
::1 - - [08/Sep/2019:19:10:50 +0530] "POST /phpmyadmin/ajax.php HTTP/1.1" 200 1477
::1 - - [08/Sep/2019:19:10:50 +0530] "GET /phpmyadmin/favicon.ico HTTP/1.1" 200 22486
::1 - - [08/Sep/2019:19:10:50 +0530] "POST /phpmyadmin/ajax.php HTTP/1.1" 200 1372
127.0.0.1 - - [08/Sep/2019:19:11:11 +0530] "GET /home HTTP/1.1" 500 589612
127.0.0.1 - - [08/Sep/2019:19:12:14 +0530] "GET /home HTTP/1.1" 302 376
127.0.0.1 - - [08/Sep/2019:19:12:14 +0530] "GET /login HTTP/1.1" 200 4797
127.0.0.1 - - [08/Sep/2019:19:18:50 +0530] "POST /login HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:18:51 +0530] "GET /home HTTP/1.1" 500 589864
127.0.0.1 - - [08/Sep/2019:19:20:05 +0530] "GET /home HTTP/1.1" 200 3520
127.0.0.1 - - [08/Sep/2019:19:20:05 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:19:20:10 +0530] "POST /logout HTTP/1.1" 302 352
127.0.0.1 - - [08/Sep/2019:19:20:11 +0530] "GET / HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:20:11 +0530] "GET /home HTTP/1.1" 302 376
127.0.0.1 - - [08/Sep/2019:19:20:11 +0530] "GET /login HTTP/1.1" 200 4797
127.0.0.1 - - [08/Sep/2019:19:21:16 +0530] "GET /login HTTP/1.1" 200 4797
127.0.0.1 - - [08/Sep/2019:19:22:18 +0530] "GET /login HTTP/1.1" 200 4891
127.0.0.1 - - [08/Sep/2019:19:23:56 +0530] "GET /login HTTP/1.1" 200 4891
127.0.0.1 - - [08/Sep/2019:19:23:57 +0530] "POST /login HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:23:57 +0530] "GET /home HTTP/1.1" 200 3360
127.0.0.1 - - [08/Sep/2019:19:24:22 +0530] "POST /logout HTTP/1.1" 302 352
127.0.0.1 - - [08/Sep/2019:19:24:22 +0530] "GET / HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:24:22 +0530] "GET /home HTTP/1.1" 302 376
127.0.0.1 - - [08/Sep/2019:19:24:22 +0530] "GET /login HTTP/1.1" 200 4891
::1 - - [08/Sep/2019:19:34:46 +0530] "POST /phpmyadmin/index.php HTTP/1.1" 200 1505
::1 - - [08/Sep/2019:19:34:52 +0530] "POST /phpmyadmin/index.php HTTP/1.1" 200 1505
::1 - - [08/Sep/2019:19:34:54 +0530] "POST /phpmyadmin/index.php HTTP/1.1" 200 1505
127.0.0.1 - - [08/Sep/2019:19:37:44 +0530] "POST /login HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:37:44 +0530] "GET /home HTTP/1.1" 200 3360
127.0.0.1 - - [08/Sep/2019:19:39:43 +0530] "POST /logout HTTP/1.1" 302 352
127.0.0.1 - - [08/Sep/2019:19:39:44 +0530] "GET / HTTP/1.1" 302 372
127.0.0.1 - - [08/Sep/2019:19:39:44 +0530] "GET /home HTTP/1.1" 302 376
127.0.0.1 - - [08/Sep/2019:19:39:44 +0530] "GET /login HTTP/1.1" 200 4891
::1 - - [08/Sep/2019:19:58:54 +0530] "POST /phpmyadmin/index.php HTTP/1.1" 200 1505
::1 - - [08/Sep/2019:19:58:56 +0530] "POST /phpmyadmin/index.php HTTP/1.1" 200 1505
127.0.0.1 - - [08/Sep/2019:20:25:38 +0530] "GET /login HTTP/1.1" 500 133098
127.0.0.1 - - [08/Sep/2019:20:26:17 +0530] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2019:20:26:24 +0530] "GET /login HTTP/1.1" 200 4891
127.0.0.1 - - [08/Sep/2019:20:26:31 +0530] "GET /css/app.css HTTP/1.1" 200 114206
127.0.0.1 - - [08/Sep/2019:20:26:31 +0530] "GET /js/app.js HTTP/1.1" 200 290862
127.0.0.1 - - [08/Sep/2019:20:26:31 +0530] "GET /favicon.ico HTTP/1.1" 200 -
::1 - - [08/Sep/2019:20:26:52 +0530] "GET / HTTP/1.1" 302 328
::1 - - [08/Sep/2019:20:26:53 +0530] "GET /home HTTP/1.1" 302 332
::1 - - [08/Sep/2019:20:26:53 +0530] "GET /login HTTP/1.1" 200 4814
::1 - - [08/Sep/2019:20:26:53 +0530] "GET /js/app.js HTTP/1.1" 200 290862
::1 - - [08/Sep/2019:20:26:53 +0530] "GET /css/app.css HTTP/1.1" 200 114206
::1 - - [08/Sep/2019:20:26:54 +0530] "GET /favicon.ico HTTP/1.1" 200 -
::1 - - [08/Sep/2019:20:27:01 +0530] "GET /altair HTTP/1.1" 404 1552
127.0.0.1 - - [08/Sep/2019:20:32:19 +0530] "GET /login HTTP/1.1" 200 7576
127.0.0.1 - - [08/Sep/2019:20:32:19 +0530] "GET /assets/js/pages/login.min.js HTTP/1.1" 200 1016
127.0.0.1 - - [08/Sep/2019:20:32:19 +0530] "GET /bower_components/uikit/css/uikit.almost-flat.min.css HTTP/1.1" 200 111625
127.0.0.1 - - [08/Sep/2019:20:32:19 +0530] "GET /assets/js/altair_admin_common.min.js HTTP/1.1" 200 38981
127.0.0.1 - - [08/Sep/2019:20:32:19 +0530] "GET /assets/css/login_page.min.css HTTP/1.1" 200 131806
127.0.0.1 - - [08/Sep/2019:20:32:20 +0530] "GET /assets/img/avatars/user.png HTTP/1.1" 200 496
127.0.0.1 - - [08/Sep/2019:20:32:19 +0530] "GET /assets/js/uikit_custom.min.js HTTP/1.1" 200 139974
127.0.0.1 - - [08/Sep/2019:20:32:19 +0530] "GET /assets/js/common.min.js HTTP/1.1" 200 362468
127.0.0.1 - - [08/Sep/2019:20:32:20 +0530] "GET /bower_components/uikit/fonts/fontawesome-webfont.woff2 HTTP/1.1" 200 77160
127.0.0.1 - - [08/Sep/2019:20:32:20 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
127.0.0.1 - - [08/Sep/2019:20:33:55 +0530] "GET /login HTTP/1.1" 200 6730
127.0.0.1 - - [08/Sep/2019:20:33:55 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
127.0.0.1 - - [08/Sep/2019:20:34:08 +0530] "GET /assets/icons/material-design-icons/MaterialIcons-Regular.woff2 HTTP/1.1" 200 49240
127.0.0.1 - - [08/Sep/2019:20:34:26 +0530] "GET /login HTTP/1.1" 200 6831
127.0.0.1 - - [08/Sep/2019:20:34:26 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
127.0.0.1 - - [08/Sep/2019:21:26:15 +0530] "GET /index.html HTTP/1.1" 404 1552
127.0.0.1 - - [08/Sep/2019:21:29:18 +0530] "GET /login HTTP/1.1" 200 6916
127.0.0.1 - - [08/Sep/2019:21:29:22 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
127.0.0.1 - - [08/Sep/2019:21:31:23 +0530] "GET /login HTTP/1.1" 200 6933
127.0.0.1 - - [08/Sep/2019:21:31:24 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
127.0.0.1 - - [08/Sep/2019:21:31:26 +0530] "GET /login HTTP/1.1" 200 6933
127.0.0.1 - - [08/Sep/2019:21:31:27 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
127.0.0.1 - - [08/Sep/2019:21:31:30 +0530] "GET /login.html HTTP/1.1" 404 1552
127.0.0.1 - - [08/Sep/2019:21:31:43 +0530] "GET /login.html HTTP/1.1" 404 1552
127.0.0.1 - - [08/Sep/2019:21:35:16 +0530] "GET /login HTTP/1.1" 200 6831
127.0.0.1 - - [08/Sep/2019:21:35:17 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
127.0.0.1 - - [08/Sep/2019:21:35:31 +0530] "GET /login HTTP/1.1" 200 6831
127.0.0.1 - - [08/Sep/2019:21:35:31 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
127.0.0.1 - - [08/Sep/2019:21:35:33 +0530] "GET /login HTTP/1.1" 200 6831
127.0.0.1 - - [08/Sep/2019:21:35:34 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
127.0.0.1 - - [08/Sep/2019:21:35:37 +0530] "GET /index.html HTTP/1.1" 404 1552
127.0.0.1 - - [08/Sep/2019:21:37:39 +0530] "GET /login HTTP/1.1" 200 6981
127.0.0.1 - - [08/Sep/2019:21:37:39 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
127.0.0.1 - - [08/Sep/2019:21:40:17 +0530] "GET /login HTTP/1.1" 200 6844
127.0.0.1 - - [08/Sep/2019:21:40:17 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
127.0.0.1 - - [08/Sep/2019:21:41:11 +0530] "GET /login HTTP/1.1" 200 6981
127.0.0.1 - - [08/Sep/2019:21:41:12 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
127.0.0.1 - - [08/Sep/2019:21:41:55 +0530] "GET /login HTTP/1.1" 200 7003
127.0.0.1 - - [08/Sep/2019:21:41:57 +0530] "GET /assets/img/favicon-32x32.png HTTP/1.1" 200 484
